ID_PAYMENT,TIME_STAMP,CONTRAGENT,AMMOUNT,REF_NUMBER1,REF_NUMBER2,YEAR_RP,MONTH_RP,DAY_RP,ID_WEEKDAY,ID_CONTRAGENT,ID_ACCOUNT,ID_SERVICE
1412,2015-01-12T00:00:00..000000000,Софийска вода (423),12.35,423,423,2015,1,3,2,15,2,2
1413,2015-01-12T00:00:00..000000000,ЧЕЗ (423),34.63,423,423,2015,1,3,2,13,2,1
1414,2015-01-14T00:00:00..000000000,Софийска вода АД,5.29,Кака,Кака,2015,1,5,4,39,11,2
1415,2015-01-17T00:00:00..000000000,Топлофикация София ЕАД,76.36,515,515,2015,1,8,7,42,7,5
1416,2015-01-17T00:00:00..000000000,Топлофикация София ЕАД,104.01,423,423,2015,1,8,7,42,2,5
1417,2015-01-21T00:00:00..000000000,ГлоБул ЕАД,20.96,Стефка,Стефка,2015,1,5,4,27,11,3
1418,2015-01-21T00:00:00..000000000,ГлоБул ЕАД,39.25,Глобул,Глобул,2015,1,5,4,27,1,3
1420,2015-01-26T00:00:00..000000000,ГлоБул ЕАД,65.57,Паша,Паша,2015,1,3,2,27,4,3
1421,2015-01-28T00:00:00..000000000,TV NET,28.95,515,515,2015,1,5,4,21,7,4
1422,2015-02-03T00:00:00..000000000,Макс Телеком,14.9,Max Telecom - 423,Max Telecom - 423,2015,2,4,3,33,1,4
1423,2015-02-03T00:00:00..000000000,ГлоБул ЕАД,12.9,Георги,Георги,2015,2,4,3,27,3,3
1424,2015-02-07T00:00:00..000000000,Софийска вода (515),12.35,515,515,2015,2,8,7,14,7,2
1425,2015-02-07T00:00:00..000000000,Софийска вода (423),12.35,423,423,2015,2,8,7,15,2,2
1426,2015-02-10T00:00:00..000000000,VIVACOM,22.2,Стефка,Стефка,2015,2,4,3,23,11,3
1427,2015-02-10T00:00:00..000000000,VIVACOM,7.67,423,423,2015,2,4,3,23,2,3
1428,2015-02-13T00:00:00..000000000,Софийска вода АД,5.29,Кака,Кака,2015,2,7,6,39,11,2
1429,2015-02-16T00:00:00..000000000,Топлофикация София ЕАД,83.27,515,515,2015,2,3,2,42,7,5
1430,2015-02-16T00:00:00..000000000,ЧЕЗ (515),44.71,515,515,2015,2,3,2,5,7,1
1431,2015-02-16T00:00:00..000000000,Топлофикация София ЕАД,122.28,423,423,2015,2,3,2,42,2,5
1432,2015-02-16T00:00:00..000000000,ЧЕЗ (423),33.61,423,423,2015,2,3,2,13,2,1
1433,2015-02-21T00:00:00..000000000,ГлоБул ЕАД,22.14,Стефка,Стефка,2015,2,8,7,27,11,3
1434,2015-02-21T00:00:00..000000000,ГлоБул ЕАД,37.73,Глобул,Глобул,2015,2,8,7,27,1,3
1435,2015-02-25T00:00:00..000000000,TV NET,28.95,515,515,2015,2,5,4,21,7,4
1436,2015-02-26T00:00:00..000000000,ГлоБул ЕАД,183.88,Паша,Паша,2015,2,6,5,27,4,3
1437,2015-02-27T00:00:00..000000000,ЧЕЗ (Стефка),21.17,Кака,Кака,2015,2,7,6,,11,1
1438,2015-03-02T00:00:00..000000000,Макс Телеком,14.9,Max Telecom - 423,Max Telecom - 423,2015,3,3,2,33,1,4
1439,2015-03-03T00:00:00..000000000,ГлоБул ЕАД,12.9,Георги,Георги,2015,3,4,3,27,3,3
1440,2015-03-09T00:00:00..000000000,VIVACOM,13.04,Стефка,Стефка,2015,3,3,2,23,11,3
1441,2015-03-09T00:00:00..000000000,VIVACOM,4.28,423,423,2015,3,3,2,23,2,3
1442,2015-03-12T00:00:00..000000000,ЧЕЗ (515),34.33,515,515,2015,3,6,5,5,7,1
1444,2015-03-17T00:00:00..000000000,Топлофикация София ЕАД,87.53,515,515,2015,3,4,3,42,7,5
1445,2015-03-17T00:00:00..000000000,Топлофикация София ЕАД,122.45,423,423,2015,3,4,3,42,2,5
1446,2015-03-25T00:00:00..000000000,ГлоБул ЕАД,19.99,Стефка,Стефка,2015,3,5,4,27,11,3
1447,2015-03-25T00:00:00..000000000,Софийска вода АД,3.78,Кака,Кака,2015,3,5,4,39,11,2
1448,2015-03-25T00:00:00..000000000,ГлоБул ЕАД,37.67,Глобул,Глобул,2015,3,5,4,27,1,3
1449,2015-03-25T00:00:00..000000000,Софийска вода (515),5.29,515,515,2015,3,5,4,14,7,2
1450,2015-03-25T00:00:00..000000000,ГлоБул ЕАД,82.18,Паша,Паша,2015,3,5,4,27,4,3
1451,2015-03-28T00:00:00..000000000,TV NET,28.95,515,515,2015,3,8,7,21,7,4
1452,2015-03-30T00:00:00..000000000,ЧЕЗ (Стефка),20.69,Кака,Кака,2015,3,3,2,,11,1
1453,2015-04-01T00:00:00..000000000,Макс Телеком,14.9,Max Telecom - 423,Max Telecom - 423,2015,4,5,4,33,1,4
1454,2015-04-04T00:00:00..000000000,ГлоБул ЕАД,12.9,Георги,Георги,2015,4,8,7,27,3,3
1455,2015-04-08T00:00:00..000000000,Софийска вода (423),12.35,423,423,2015,4,5,4,15,2,2
1456,2015-04-10T00:00:00..000000000,VIVACOM,8.54,Стефка,Стефка,2015,4,7,6,23,11,3
1457,2015-04-10T00:00:00..000000000,VIVACOM,12.73,423,423,2015,4,7,6,23,2,3
1458,2015-04-12T00:00:00..000000000,ЧЕЗ (515),27.79,515,515,2015,4,2,1,5,7,1
1459,2015-04-12T00:00:00..000000000,ЧЕЗ (423),26.16,423,423,2015,4,2,1,13,2,1
1460,2015-04-16T00:00:00..000000000,Софийска вода АД,5.29,Кака,Кака,2015,4,6,5,39,11,2
1461,2015-04-16T00:00:00..000000000,Софийска вода (515),91.1,515,515,2015,4,6,5,14,7,2
1462,2015-04-19T00:00:00..000000000,Топлофикация София ЕАД,95.28,515,515,2015,4,2,1,42,7,5
1463,2015-04-19T00:00:00..000000000,Топлофикация София ЕАД,135.16,423,423,2015,4,2,1,42,2,5
1464,2015-04-23T00:00:00..000000000,ГлоБул ЕАД,20.57,Стефка,Стефка,2015,4,6,5,27,11,3
1465,2015-04-23T00:00:00..000000000,ГлоБул ЕАД,41.26,Глобул,Глобул,2015,4,6,5,27,1,3
1466,2015-04-27T00:00:00..000000000,TV NET,28.95,515,515,2015,4,3,2,21,7,4
1467,2015-04-27T00:00:00..000000000,ГлоБул ЕАД,90.04,Паша,Паша,2015,4,3,2,27,4,3
1468,2015-04-30T00:00:00..000000000,ЧЕЗ (Стефка),23.33,Кака,Кака,2015,4,6,5,,11,1
1469,2015-05-02T00:00:00..000000000,Макс Телеком,14.9,Max Telecom - 423,Max Telecom - 423,2015,5,8,7,33,1,4
1470,2015-05-04T00:00:00..000000000,ГлоБул ЕАД,12.9,Георги,Георги,2015,5,3,2,27,3,3
1471,2015-05-10T00:00:00..000000000,VIVACOM,9.67,Стефка,Стефка,2015,5,2,1,23,11,3
1472,2015-05-10T00:00:00..000000000,VIVACOM,2.51,423,423,2015,5,2,1,23,2,3
1473,2015-05-14T00:00:00..000000000,Софийска вода (515),22.93,515,515,2015,5,6,5,14,7,2
1474,2015-05-14T00:00:00..000000000,ЧЕЗ (515),35.48,515,515,2015,5,6,5,5,7,1
1475,2015-05-14T00:00:00..000000000,Софийска вода (423),8.82,423,423,2015,5,6,5,15,2,2
1476,2015-05-14T00:00:00..000000000,ЧЕЗ (423),23.33,423,423,2015,5,6,5,13,2,1
1477,2015-05-16T00:00:00..000000000,Софийска вода АД,5.29,Кака,Кака,2015,5,8,7,39,11,2
1479,2015-05-16T00:00:00..000000000,Топлофикация София ЕАД,79.35,515,515,2015,5,8,7,42,7,5
1480,2015-05-16T00:00:00..000000000,Топлофикация София ЕАД,94.96,423,423,2015,5,8,7,42,2,5
1481,2015-05-22T00:00:00..000000000,ГлоБул ЕАД,19.99,Стефка,Стефка,2015,5,7,6,27,11,3
1482,2015-05-22T00:00:00..000000000,ГлоБул ЕАД,37.67,Глобул,Глобул,2015,5,7,6,27,1,3
1483,2015-05-26T00:00:00..000000000,ГлоБул ЕАД,117.66,Паша,Паша,2015,5,4,3,27,4,3
1484,2015-05-30T00:00:00..000000000,ЧЕЗ (Стефка),20.65,Кака,Кака,2015,5,8,7,,11,1
1485,2015-05-30T00:00:00..000000000,TV NET,28.95,515,515,2015,5,8,7,21,7,4
1486,2015-06-03T00:00:00..000000000,Макс Телеком,14.9,Max Telecom - 423,Max Telecom - 423,2015,6,5,4,33,1,4
1487,2015-06-05T00:00:00..000000000,ГлоБул ЕАД,12.9,Георги,Георги,2015,6,7,6,27,3,3
1488,2015-06-09T00:00:00..000000000,VIVACOM,14.02,Стефка,Стефка,2015,6,4,3,23,11,3
1489,2015-06-09T00:00:00..000000000,Софийска вода (515),22.93,515,515,2015,6,4,3,14,7,2
1490,2015-06-09T00:00:00..000000000,VIVACOM,8.38,423,423,2015,6,4,3,23,2,3
1491,2015-06-09T00:00:00..000000000,Софийска вода (423),10.58,423,423,2015,6,4,3,15,2,2
1492,2015-06-15T00:00:00..000000000,Софийска вода АД,16.52,Кака,Кака,2015,6,3,2,39,11,2
1493,2015-06-15T00:00:00..000000000,ЧЕЗ (515),27.18,515,515,2015,6,3,2,5,7,1
1494,2015-06-15T00:00:00..000000000,ЧЕЗ (423),24.7,423,423,2015,6,3,2,13,2,1
1495,2015-06-17T00:00:00..000000000,Топлофикация София ЕАД,56.54,515,515,2015,6,5,4,42,7,5
1496,2015-06-17T00:00:00..000000000,Топлофикация София ЕАД,44.07,423,423,2015,6,5,4,42,2,5
1497,2015-06-22T00:00:00..000000000,ГлоБул ЕАД,19.99,Стефка,Стефка,2015,6,3,2,27,11,3
1498,2015-06-22T00:00:00..000000000,ГлоБул ЕАД,37.67,Глобул,Глобул,2015,6,3,2,27,1,3
1499,2015-06-30T00:00:00..000000000,ЧЕЗ (Стефка),21.2,Кака,Кака,2015,6,4,3,,11,1
1500,2015-06-30T00:00:00..000000000,TV NET,28.95,515,515,2015,6,4,3,21,7,4
1501,2015-06-30T00:00:00..000000000,ГлоБул ЕАД,69.67,Паша,Паша,2015,6,4,3,27,4,3
1502,2015-07-03T00:00:00..000000000,Макс Телеком,14.9,Max Telecom - 423,Max Telecom - 423,2015,7,7,6,33,1,4
1503,2015-07-05T00:00:00..000000000,ГлоБул ЕАД,12.9,Георги,Георги,2015,7,2,1,27,3,3
1505,2015-07-09T00:00:00..000000000,Софийска вода (423),10.58,423,423,2015,7,6,5,15,2,2
1506,2015-07-11T00:00:00..000000000,VIVACOM,13.03,Стефка,Стефка,2015,7,8,7,23,11,3
1507,2015-07-11T00:00:00..000000000,VIVACOM,6.1,423,423,2015,7,8,7,23,2,3
1508,2015-07-13T00:00:00..000000000,ЧЕЗ (515),25.54,515,515,2015,7,3,2,5,7,1
1509,2015-07-13T00:00:00..000000000,ЧЕЗ (423),24.18,423,423,2015,7,3,2,13,2,1
1510,2015-07-15T00:00:00..000000000,Софийска вода АД,8.82,Кака,Кака,2015,7,5,4,39,11,2
1511,2015-07-17T00:00:00..000000000,Топлофикация София ЕАД,29.04,515,515,2015,7,7,6,42,7,5
1512,2015-07-17T00:00:00..000000000,Топлофикация София ЕАД,25.85,423,423,2015,7,7,6,42,2,5
1513,2015-07-23T00:00:00..000000000,Telenor,20.28,Стефка,Стефка,2015,7,6,5,22,11,3
912,2013-02-25T14:29:00..000000000,ЧЕЗ Електро България АД,25.34,423(300015157730),423(300015157730),2013,2,25,0,44,2,1
913,2013-03-11T10:12:00..000000000,ЧЕЗ Електро България АД,16.13,Кака(300024835954),Кака(300024835954),2013,3,11,0,44,11,1
914,2013-03-21T15:39:00..000000000,ЧЕЗ Електро България АД,23.81,423(300015157730),423(300015157730),2013,3,21,3,44,2,1
915,2013-03-21T15:39:00..000000000,ЧЕЗ Електро България АД,16.39,515(300015349354),515(300015349354),2013,3,21,3,44,7,1
916,2013-03-24T13:15:00..000000000,Топлофикация София ЕАД,130.91,423(151415),423(151415),2013,3,24,6,42,2,5
917,2013-03-24T13:15:00..000000000,Топлофикация София ЕАД,92.28,515(164402),515(164402),2013,3,24,6,42,7,5
918,2013-04-08T09:18:00..000000000,ЧЕЗ Електро България АД,18.42,Кака(300024835954),Кака(300024835954),2013,4,8,0,44,11,1
919,2013-04-19T08:17:00..000000000,ЧЕЗ Електро България АД,22.14,423(300015157730),423(300015157730),2013,4,19,4,44,2,1
920,2013-04-19T08:17:00..000000000,ЧЕЗ Електро България АД,21.77,515(300015349354),515(300015349354),2013,4,19,4,44,7,1
921,2013-04-24T09:01:00..000000000,Топлофикация София ЕАД,83.65,515(164402),515(164402),2013,4,24,2,42,7,5
922,2013-04-24T09:01:00..000000000,Топлофикация София ЕАД,126.05,423(151415),423(151415),2013,4,24,2,42,2,5
923,2013-05-04T09:07:00..000000000,ЧЕЗ Електро България АД,15.78,Кака(300024835954),Кака(300024835954),2013,5,4,5,44,11,1
924,2013-05-19T08:49:00..000000000,ЧЕЗ Електро България АД,13.73,515(300015349354),515(300015349354),2013,5,19,6,44,7,1
925,2013-05-19T08:49:00..000000000,Топлофикация София ЕАД,33.14,515(164402),515(164402),2013,5,19,6,42,7,5
926,2013-05-19T08:49:00..000000000,ЧЕЗ Електро България АД,28.09,423(300015157730),423(300015157730),2013,5,19,6,44,2,1
927,2013-05-19T08:49:00..000000000,Топлофикация София ЕАД,54.2,423(151415),423(151415),2013,5,19,6,42,2,5
928,2013-06-07T08:52:00..000000000,ЧЕЗ Електро България АД,25.34,Кака(300024835954),Кака(300024835954),2013,6,7,4,44,11,1
929,2013-06-13T00:00:00..000000000,VIVACOM,3.59,Кака,Кака,2013,6,6,5,23,11,3
930,2013-06-18T00:00:00..000000000,Топлофикация София ЕАД,16.96,Martin,Martin,2013,6,4,3,42,7,5
931,2013-06-18T00:00:00..000000000,Топлофикация София ЕАД,29.29,Tatko,Tatko,2013,6,4,3,42,3,5
932,2013-06-20T00:00:00..000000000,ЧЕЗ (515),17.64,"3,00015E+11","3,00015E+11",2013,6,6,5,5,7,1
933,2013-06-20T00:00:00..000000000,VIVACOM,4.13,Vivacom 3G,Vivacom 3G,2013,6,6,5,23,10,3
934,2013-06-21T00:00:00..000000000,ЧЕЗ (423),26.33,Tatko,Tatko,2013,6,7,6,13,2,1
935,2013-06-28T00:00:00..000000000,TV NET,28.95,Martin,Martin,2013,6,7,6,21,7,4
936,2013-07-08T00:00:00..000000000,ЧЕЗ (Стефка),17.34,Кака,Кака,2013,7,3,2,,11,1
937,2013-07-09T00:00:00..000000000,VIVACOM,11.63,Кака,Кака,2013,7,4,3,23,11,3
938,2013-07-16T00:00:00..000000000,Топлофикация София ЕАД,42.37,Martin,Martin,2013,7,4,3,42,7,5
939,2013-07-16T00:00:00..000000000,VIVACOM,5,Vivacom 3G,Vivacom 3G,2013,7,4,3,23,10,3
940,2013-07-16T00:00:00..000000000,Топлофикация София ЕАД,46.92,Tatko,Tatko,2013,7,4,3,42,3,5
941,2013-07-18T00:00:00..000000000,ЧЕЗ (515),19.94,Martin,Martin,2013,7,6,5,5,7,1
942,2013-07-18T00:00:00..000000000,ЧЕЗ (423),30.29,Tatko,Tatko,2013,7,6,5,13,2,1
943,2013-07-29T00:00:00..000000000,TV NET,28.95,Martin,Martin,2013,7,3,2,21,7,4
944,2013-08-07T00:00:00..000000000,ЧЕЗ (Стефка),21.43,Кака,Кака,2013,8,5,4,,11,1
945,2013-08-12T00:00:00..000000000,VIVACOM,13,Кака,Кака,2013,8,3,2,23,11,3
946,2013-08-19T00:00:00..000000000,VIVACOM,5,Vivacom 3G,Vivacom 3G,2013,8,3,2,23,10,3
947,2013-08-20T00:00:00..000000000,ЧЕЗ (515),14.69,Martin,Martin,2013,8,4,3,5,7,1
948,2013-08-20T00:00:00..000000000,ЧЕЗ (423),38.11,Tatko,Tatko,2013,8,4,3,13,2,1
949,2013-08-29T00:00:00..000000000,TV NET,28.95,Martin,Martin,2013,8,6,5,21,7,4
950,2013-09-08T00:00:00..000000000,ЧЕЗ (Стефка),20.4,Кака,Кака,2013,9,2,1,,11,1
951,2013-09-09T00:00:00..000000000,VIVACOM,9.28,Кака,Кака,2013,9,3,2,23,11,3
952,2013-09-16T00:00:00..000000000,VIVACOM,5,Vivacom 3G,Vivacom 3G,2013,9,3,2,23,10,3
953,2013-09-25T00:00:00..000000000,ГлоБул ЕАД,40.26,2039600,2039600,2013,9,5,4,27,1,3
954,2013-09-25T00:00:00..000000000,ЧЕЗ (515),17.87,Martin,Martin,2013,9,5,4,5,7,1
955,2013-09-25T00:00:00..000000000,ЧЕЗ (423),35.98,Tatko,Tatko,2013,9,5,4,13,2,1
956,2013-09-30T00:00:00..000000000,TV NET,28.95,Martin,Martin,2013,9,3,2,21,7,4
957,2013-10-04T00:00:00..000000000,ГлоБул ЕАД,12.9,Tatko,Tatko,2013,10,7,6,27,3,3
958,2013-10-07T00:00:00..000000000,ЧЕЗ (Стефка),18.07,Кака,Кака,2013,10,3,2,,11,1
959,2013-10-11T00:00:00..000000000,VIVACOM,9.14,Кака,Кака,2013,10,7,6,23,11,3
960,2013-10-16T00:00:00..000000000,VIVACOM,5,Vivacom 3G,Vivacom 3G,2013,10,5,4,23,10,3
961,2013-10-20T00:00:00..000000000,ЧЕЗ (515),14.04,Martin,Martin,2013,10,2,1,5,7,1
962,2013-10-20T00:00:00..000000000,ЧЕЗ (423),19.85,Tatko,Tatko,2013,10,2,1,13,2,1
963,2013-10-22T00:00:00..000000000,ГлоБул ЕАД,19.9,Кака,Кака,2013,10,4,3,27,11,3
964,2013-10-22T00:00:00..000000000,ГлоБул ЕАД,53.98,Martin,Martin,2013,10,4,3,27,1,3
965,2013-10-30T00:00:00..000000000,TV NET,28.95,Martin,Martin,2013,10,5,4,21,7,4
966,2013-11-01T00:00:00..000000000,ГлоБул ЕАД,80.8,Паша,Паша,2013,11,7,6,27,4,3
967,2013-11-04T00:00:00..000000000,ГлоБул ЕАД,12.9,Tatko,Tatko,2013,11,3,2,27,3,3
968,2013-11-05T00:00:00..000000000,ЧЕЗ (Стефка),15.65,Кака,Кака,2013,11,4,3,,11,1
969,2013-11-07T00:00:00..000000000,Софийска вода (423),9.54,Tatko,Tatko,2013,11,6,5,15,2,2
970,2013-11-15T00:00:00..000000000,VIVACOM,10.91,Кака,Кака,2013,11,7,6,23,11,3
971,2013-11-18T00:00:00..000000000,VIVACOM,5,Vivacom 3G,Vivacom 3G,2013,11,3,2,23,10,3
972,2013-11-19T00:00:00..000000000,ЧЕЗ (515),16.21,Martin,Martin,2013,11,4,3,5,7,1
973,2013-11-19T00:00:00..000000000,ЧЕЗ (423),23.54,Tatko,Tatko,2013,11,4,3,13,2,1
974,2013-11-22T00:00:00..000000000,ГлоБул ЕАД,19.9,Кака,Кака,2013,11,7,6,27,11,3
975,2013-11-22T00:00:00..000000000,ГлоБул ЕАД,38.98,Martin,Martin,2013,11,7,6,27,1,3
976,2013-11-26T00:00:00..000000000,ГлоБул ЕАД,115.8,Паша,Паша,2013,11,4,3,27,4,3
977,2013-11-30T00:00:00..000000000,TV NET,28.95,Martin,Martin,2013,11,8,7,21,7,4
978,2013-11-30T00:00:00..000000000,Мегалан Нетуърк АД,32.9,Паша,Паша,2013,11,8,7,34,4,4
979,2013-11-30T00:00:00..000000000,Софийска вода (Паша),24.7,Паша,Паша,2013,11,8,7,,4,2
980,2013-11-30T00:00:00..000000000,Топлофикация София ЕАД,37.04,Паша,Паша,2013,11,8,7,42,4,5
981,2013-11-30T00:00:00..000000000,ЧЕЗ,17.77,Паша,Паша,2013,11,8,7,43,4,1
982,2013-12-05T00:00:00..000000000,ЧЕЗ (Стефка),18.5,Кака,Кака,2013,12,6,5,,11,1
983,2013-12-05T00:00:00..000000000,ГлоБул ЕАД,12.9,Tatko,Tatko,2013,12,6,5,27,3,3
984,2013-12-05T00:00:00..000000000,Софийска вода (423),14.66,Tatko,Tatko,2013,12,6,5,15,2,2
985,2013-12-10T00:00:00..000000000,VIVACOM,8.74,Кака,Кака,2013,12,4,3,23,11,3
986,2013-12-17T00:00:00..000000000,Топлофикация София ЕАД,32.66,Martin,Martin,2013,12,4,3,42,7,5
987,2013-12-17T00:00:00..000000000,VIVACOM,5,Vivacom 3G,Vivacom 3G,2013,12,4,3,23,10,3
988,2013-12-17T00:00:00..000000000,Мегалан Нетуърк АД,32.9,Паша,Паша,2013,12,4,3,34,4,4
989,2013-12-17T00:00:00..000000000,Топлофикация София ЕАД,59.29,Паша,Паша,2013,12,4,3,42,4,5
990,2013-12-18T00:00:00..000000000,ЧЕЗ (515),15.29,Martin,Martin,2013,12,5,4,5,7,1
991,2013-12-18T00:00:00..000000000,ЧЕЗ (423),36.94,Tatko,Tatko,2013,12,5,4,13,2,1
992,2013-12-25T00:00:00..000000000,ГлоБул ЕАД,20.47,Кака,Кака,2013,12,5,4,27,11,3
993,2013-12-25T00:00:00..000000000,ГлоБул ЕАД,39.11,Martin,Martin,2013,12,5,4,27,1,3
994,2013-12-25T00:00:00..000000000,Софийска вода (Паша),14.11,Паша,Паша,2013,12,5,4,,4,2
995,2013-12-28T00:00:00..000000000,ГлоБул ЕАД,89.52,Паша,Паша,2013,12,8,7,27,4,3
996,2014-01-02T00:00:00..000000000,TV NET,28.95,Martin,Martin,2014,1,6,5,21,7,4
